,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,OM [%]
224,43.7334,-7.6456,0.0278783795165501,6217.0,5891.0,5482.0,5771.0,6004.0,6334.0,6589.0,6102.0,6751.0,3132.0,50.0,4259.0,2833.0,-6559356136.820922,-6068249258.160239,2757633587.786261,5898734177.215189,9065934065.934044,6028368794.326241,-9740000000.000011,20344827586.20692,-45012437810.945274,-7194211017.740428,17522897585.34556,-2422286393.7489386,9881426129993610.0,1.3094781670543773e+17,2.997233386859666e+16,8.018227566376848e+16,-8.344959537384054e+16,-3.7277467598880026e+17,6.016965517241393e+17,-2.0488170970894129e+18,4.703759551393638e+17,5.7696331939976616e+16,-8.303573679889472e+16,1.0,0.9380736781944987,0.861248408197236,0.8881477290538975,0.9169525227912837,0.9605939655269075,0.9912200518225627,0.9093031029411691,1.0,0.4806987030630733,0.00950430903929063,0.9345552326292375,8.79
225,42.0876,-7.7586,0.1887736860922416,1396.0,1587.0,1682.0,2269.0,2576.0,2956.0,3307.0,3325.0,3824.0,1283.0,16.0,4488.0,2975.0,3843058350.1006017,1409495548.9614248,5601145038.167943,7772151898.734177,10439560439.560415,8297872340.425531,360000000.0000004,15642633228.840145,-31604477611.940296,-2957516339.8692803,18617818484.596184,-2570069644.9804654,-4.896504630058703e+16,6.219064524045281e+16,2.0715714318380104e+16,6.7529330147499704e+16,-5.88375851410681e+16,-1.8765655651124186e+17,3.0565266457680326e+17,-1.481100653316003e+18,3.563054884585947e+17,5.036259296093711e+16,-8.820935940706355e+16,1.0,0.9435467373436072,0.8126619761977707,0.84894987539512,0.8882822494556261,0.9506631150954175,0.9863445161366926,0.9133457113271661,1.0,0.3293733369674183,0.003742638395172646,1.0,52.08
226,42.1345,-7.5719,0.0627843494085532,1088.0,803.0,606.0,515.0,513.0,578.0,600.0,584.0,612.0,275.0,11.0,995.0,1251.0,-5734406438.631787,-2922848664.688428,-868320610.6870234,-50632911.39240506,1785714285.7142813,520094562.64775413,-320000000.00000036,877742946.708465,-4191542288.557214,-616246498.5994396,4096586178.184849,434856463.3939188,5.657057895258265e+16,3.0482612077172184e+16,7802363542887585.0,4.648980245839712e+16,-3.4769772611717696e+16,-1.986039155195637e+16,2.3954858934169332e+16,-1.5891176286099325e+17,4.446885310892754e+16,1.10010099831566e+16,-1.5244503392135438e+16,1.0,0.7349416928583173,0.5514871970281555,0.4645689627021935,0.46124244812053855,0.5181137947985197,0.5359519863528233,0.5195106776826046,0.542991427186751,0.2423896217916969,0.009367925067053062,0.8316136501742686,15.65
227,43.3761,-4.2554,0.1179775280898876,1334.0,924.0,563.0,314.0,326.0,480.0,519.0,398.0,496.0,220.0,7.0,120.0,43.0,-8249496981.891343,-5356083086.053414,-2375954198.473284,303797468.3544304,4230769230.7692204,921985815.6028368,-2420000000.000003,3072100313.4796276,-3432835820.895522,-497198879.55182064,470441298.91756904,-130796670.63020214,5.821758341726211e+16,4.421556213026901e+16,2.5570149492630876e+16,9.94170066434124e+16,-9.090064327380154e+16,-7.900675687004349e+16,1.0984200626959274e+17,-2.0391649324060054e+17,3.6512897280394296e+16,2258730575325372.0,-2503072312855002.5,1.0,0.7121180342061856,0.4510893204673009,0.26810027856342566,0.28540799863719524,0.4302927182141437,0.47856755503529785,0.37984203127777005,0.4841855640661701,0.227881190086373,0.010750695816027028,0.25268560121424644,4.9
228,43.3421,-4.0573,0.1399426203379024,1852.0,1447.0,1283.0,1349.0,1348.0,1807.0,2036.0,1788.0,2083.0,365.0,11.0,1873.0,1473.0,-8148893360.160961,-2433234421.364986,629770992.3664126,-25316455.69620253,12609890109.89008,5413711583.92435,-4960000000.000006,9247648902.821327,-21368159203.9801,-826330532.2128849,7751873438.801004,-679463224.0529982,1.1500319796370163e+17,4.544518417999109e+16,-6250834428078393.0,3.1987864723003245e+17,-1.9769721225180528e+17,-2.4524140860341264e+17,2.8415297805642698e+17,-9.597432008401713e+17,2.5549538148964192e+17,2.0023818793216356e+16,-3.510131832995008e+16,1.0,0.7700062810149546,0.6695893526801643,0.6835687051522035,0.6756592076704001,0.8967680767997773,0.9989360627298624,0.8656339746443872,1.0,0.1771450861572375,0.005669092608023427,1.0,2.86
229,43.3049,-5.0399,0.0007171262794184,7646.0,7564.0,7206.0,7664.0,7604.0,7810.0,8154.0,7675.0,8290.0,2617.0,27.0,3529.0,2145.0,-1649899396.3782687,-5311572700.296738,4370229007.633591,-1518987341.7721517,5659340659.340646,8132387706.855792,-9580000000.000011,19278996865.203785,-70559701492.53731,-6045751633.986927,14579517069.109085,-2350942755.2233734,-7.367551919353053e+16,1.4364690961320966e+17,-5.619481249432964e+16,1.817298228129822e+17,6.794085295371265e+16,-4.187325699020285e+17,5.771799373040765e+17,-2.8162601366063073e+18,8.024123116735122e+17,4.814488492786183e+16,-7.048484523035999e+16,1.0,0.9795585786223293,0.9209295970072178,0.9598436048196365,0.9451934777547475,0.9641424724677826,0.9986509313635066,0.931283024123849,1.0,0.33040150630339843,0.0045357396756004085,0.7277317244772873,10.15
230,43.3171,-5.0656,0.0010760401721664,8179.0,8196.0,7800.0,8355.0,8273.0,8509.0,8843.0,8373.0,8953.0,3014.0,48.0,4300.0,2785.0,342052313.8832996,-5875370919.881308,5295801526.717561,-2075949367.0886075,6483516483.516468,7895981087.4704485,-9400000000.00001,18181818181.818203,-73868159203.98009,-6923436041.083098,17701915070.77437,-2573466961.1007304,-1.250990590294689e+17,1.657443983174907e+17,-7.0341134482883336e+16,2.166953379900019e+17,3.880397263609827e+16,-4.088884417841716e+17,5.516363636363649e+17,-2.8855792283949343e+18,8.326458104837933e+17,5.748214545251508e+16,-8.441041645243594e+16,1.0,0.9903295889509519,0.9277296056283617,0.970131984440527,0.9520851637637795,0.971301030661333,1.0,0.9397142852052994,1.0,0.3511885771663898,0.007265050059063834,0.7818983021237227,10.15
231,42.5149,-2.4212,0.0943873517786561,1745.0,1984.0,2262.0,2864.0,2764.0,3203.0,3481.0,3461.0,3563.0,1554.0,20.0,3875.0,3174.0,4808853118.712271,4124629080.1186953,5744274809.160309,-2531645569.620253,12060439560.439531,6572104018.912529,-400000000.0000004,3197492163.0094085,-24987562189.054726,-3580765639.589168,16049125728.559546,-1190759300.1528792,-1.3767083271500504e+16,2.403035206293196e+16,-7.896870590439472e+16,3.694198767103743e+17,-1.5077844894304915e+17,-1.648251541114073e+17,7.194984326018826e+16,-8.835440235756792e+17,2.662536884261885e+17,4.58214084223826e+16,-7.177304341678783e+16,1.0,0.9926513088490727,0.9655430787761586,0.9952523411582939,0.8976109100954305,0.9809852769400084,1.0,0.980158640967185,1.0,0.4320878257022365,0.005298092693703821,1.0,5.31
232,42.5073,-1.9861,0.1389172625127681,1732.0,1766.0,1936.0,2529.0,2805.0,3096.0,3349.0,3345.0,3623.0,1533.0,20.0,4477.0,3653.0,684104627.7665992,2522255192.878339,5658396946.564889,6987341772.151898,7994505494.505475,5981087470.449172,-80000000.00000009,8714733542.31976,-25995024875.621887,-3531746031.746031,18555370524.562878,-1399694241.5491762,3.698492082719796e+16,4.653029308140283e+16,1.2680771236517274e+16,2.5497815755786748e+16,-5.531368197956863e+16,-1.4328811986877475e+17,1.758946708463954e+17,-1.0880802011893947e+18,2.793940154710927e+17,5.155722818932983e+16,-8.307687246507938e+16,1.0,0.8972219305094976,0.8458765430132094,0.9074208313310276,0.942913523969174,0.9835174021792352,1.0,0.9512901972372686,1.0,0.41268795767628125,0.004758361931681485,1.0,1.55
233,42.5077,-1.9859,0.1488337652721214,1653.0,1671.0,1784.0,2299.0,2506.0,2788.0,3093.0,3103.0,3384.0,1451.0,21.0,4442.0,3744.0,362173038.2293761,1676557863.5014842,4914122137.404583,5240506329.113924,7747252747.252728,7210401891.2529545,200000000.0000002,8808777429.467094,-24042288557.21393,-3338001867.4136314,18405495420.482944,-1185663325.9724817,2.6446374753965944e+16,4.803507824782047e+16,3114352974325775.5,6.346193463642542e+16,-1.4748649890103646e+16,-1.6573054116437245e+17,1.7217554858934208e+17,-1.029813980773701e+18,2.5751600360448128e+17,5.075512905671469e+16,-8.156185989365294e+16,1.0,0.8967323720444532,0.830228077283636,0.8867766946312855,0.9080432767352868,0.9567933879660828,1.0,0.9487394289771742,1.0,0.4148595751724104,0.005118573617643429,1.0,1.87
234,42.6113,-0.8932,0.1109638953295793,1100.0,912.0,946.0,1342.0,1468.0,1619.0,1740.0,1677.0,1723.0,846.0,17.0,2172.0,1773.0,-3782696177.062372,504451038.5756678,3778625954.198476,3189873417.7215185,4148351648.3516383,2860520094.562648,-1260000000.0000014,1442006269.5924783,-10907960199.004974,-1935107376.2838464,8971690258.11824,-677764565.9928657,8.626050735690216e+16,4.857826284306838e+16,-5617867714474787.0,2.426527166152202e+16,-3.5379987741455696e+16,-9.741182256649288e+16,5.4040125391849656e+16,-3.871462842820523e+17,1.1160264704877024e+17,2.5459378231564156e+16,-4.017258461328523e+16,1.0,0.7641228031277253,0.7164719610559086,0.8843077078077833,0.9221670982589775,0.9750663181642707,1.0,0.9496058243137706,0.9665758316461273,0.46371849057141484,0.008304367140120183,1.0,3.73
235,42.3612,0.1576,0.1561290322580645,1307.0,1386.0,1463.0,1635.0,1786.0,2245.0,2514.0,2240.0,2690.0,722.0,14.0,2375.0,1751.0,1589537223.3400393,1142433234.4213653,1641221374.0458026,3822784810.126582,12609890109.89008,6359338061.465721,-5480000000.000006,14106583072.10033,-24477611940.298508,-1652661064.4257698,9829308909.242306,-1059962629.5226772,-8996056115063858.0,7400417501846253.0,2.0816445000770812e+16,2.22458362019329e+17,-1.7171846286880064e+17,-2.7988978868713302e+17,3.917316614420071e+17,-1.2095358938056077e+18,2.8389242382926288e+17,2.6801984065518376e+16,-4.53341862563072e+16,1.0,0.9343506602396914,0.849306068579965,0.7806109127050976,0.7992134422689915,0.9497101393572505,1.0,0.8544895447808676,1.0,0.27181822020182117,0.005654238414095586,1.0,16.96
236,41.6359,0.9905,0.1149425287356321,1737.0,1452.0,1289.0,1386.0,1588.0,1815.0,1964.0,1746.0,2157.0,810.0,16.0,2557.0,2119.0,-5734406438.631787,-2418397626.1127605,925572519.0839701,5113924050.632911,6236263736.263721,3522458628.8416076,-4360000000.000005,12884012539.184969,-16753731343.28358,-1853408029.8786178,10578684429.641972,-744012230.338033,6.672049924585563e+16,4.9613800373838744e+16,3.996518636974182e+16,2.8413662927362296e+16,-7.455508536873922e+16,-1.8634653968892698e+17,3.448802507836999e+17,-9.290828803281688e+17,1.853274043955841e+17,2.9019823668348708e+16,-4.713862056611163e+16,1.0,0.8127785559658729,0.6954241647873424,0.7079200011619293,0.7951286304493819,0.8925986784603014,0.9462834073180979,0.8215499478177096,1.0,0.36819232008680913,0.006587826044891108,1.0,6.59
237,42.2225,2.8192,0.1376796500729014,1308.0,1256.0,1479.0,2070.0,2136.0,2455.0,2766.0,2731.0,2903.0,666.0,14.0,3822.0,2737.0,-1046277665.9959753,3308605341.2462916,5639312977.09924,1670886075.949367,8763736263.736242,7352245862.88416,-700000000.0000007,5391849529.780571,-27823383084.577114,-1521942110.177404,15853455453.78852,-1843043995.2437575,8.76234005481341e+16,3.4580231985948804e+16,-3.786666890410187e+16,1.7956582753890822e+17,-3.877720881461755e+16,-1.903604222904057e+17,1.2183699059561157e+17,-1.041229862519051e+18,3.271323504278571e+17,4.0558817843057704e+16,-7.367401935483885e+16,1.0,0.8257385175021562,0.8171249479761125,0.9162212496144491,0.8795135912597521,0.9498344336205548,1.0,0.9583671472165783,1.0,0.22187809048041515,0.003969061757859071,1.0,11.87
238,42.0934,2.8927,0.0727329000309501,1548.0,1399.0,1319.0,1498.0,1611.0,1907.0,2103.0,1733.0,2247.0,599.0,13.0,2575.0,1901.0,-2997987927.5653906,-1186943620.178042,1708015267.1755736,2860759493.670886,8131868131.868113,4633569739.952719,-7400000000.000009,16112852664.576822,-20497512437.810944,-1367880485.527544,10666111573.6886,-1144895532.529302,3.6439523287471784e+16,4.295191227527621e+16,1.0999467810069782e+16,1.3344578830879053e+17,-9.610709867899411e+16,-2.844815541359983e+17,4.7025705329153715e+17,-1.1476603480372353e+18,2.3793074567516666e+17,2.8090551025247764e+16,-4.917155331481229e+16,1.0,0.8581121729869768,0.7571912134379001,0.7820188947035129,0.8132328422418575,0.934219871370259,0.9960494324320958,0.7898235720204821,1.0,0.26246505885019206,0.005263557918651785,1.0,8.08
239,41.6287,1.6786,0.08153078202995,1406.0,1104.0,829.0,828.0,864.0,957.0,1044.0,975.0,1066.0,392.0,7.0,1574.0,1361.0,-6076458752.515087,-4080118694.362019,-9541984.732824434,911392405.0632911,2554945054.945049,2056737588.6524823,-1380000000.0000014,2852664576.802511,-8383084577.114428,-898692810.4575161,6523730224.81266,-361814166.8082215,4.0167808011128104e+16,6.039431319924623e+16,8787541887367520.0,4.1608927845107784e+16,-1.3687018304740806e+16,-8.124675150478685e+16,8.465329153605035e+16,-3.5221784181557843e+17,9.308944983404118e+16,1.7325917449276784e+16,-2.8665880065032836e+16,1.0,0.781244296809791,0.5826539218442508,0.5758656562918497,0.5985442465698639,0.6605810794783762,0.7176277857206085,0.6669099351925168,0.7268794087538621,0.26520929968133194,0.00454681505506655,1.0,6.59
240,40.8249,0.7312,0.192057761732852,1691.0,1316.0,1067.0,1119.0,1360.0,1831.0,2185.0,1651.0,2237.0,607.0,11.0,2209.0,1501.0,-7545271629.778667,-3694362017.8041553,496183206.10687053,6101265822.78481,12939560439.560408,8368794326.241135,-10680000000.000011,18369905956.112873,-20273631840.796017,-1391223155.929038,9150707743.54705,-1202649906.5738068,7.748309078419538e+16,6.217426148235946e+16,5.348361275456053e+16,1.7312138270317968e+17,-1.2557049761866104e+17,-4.5032610700333677e+17,5.809981191222583e+17,-1.2113961691820984e+18,2.3485582941376835e+17,2.4607681838179476e+16,-4.310307098301775e+16,1.0,0.746374492650763,0.5733201254746574,0.5558003568425813,0.6567868059883503,0.8622318917596424,1.0,0.744785363932548,1.0,0.2717106193424125,0.00495946887754199,1.0,4.39
241,41.2343,0.8955,0.0348583877995642,1407.0,961.0,634.0,443.0,483.0,540.0,588.0,475.0,573.0,488.0,7.0,492.0,318.0,-8973843058.350096,-4851632047.477746,-1822519083.969467,1012658227.8481011,1565934065.9340622,1134751773.0496454,-2260000000.0000024,3072100313.4796276,-1057213930.3482586,-1122782446.3118577,2019150707.7435484,-295566502.4630542,8.29418714461237e+16,4.494232883543442e+16,2.7053218624213452e+16,1.4006983242682558e+16,-1.18456673869345e+16,-8.025417903190656e+16,1.066420062695927e+17,-1.2944558758081163e+17,-815528805517401.5,7334111003864158.0,-9636624522092440.0,1.0,0.6982779074485296,0.4750729014433805,0.3489079192970809,0.38787978441181953,0.4416437917623573,0.49142215566729297,0.40752087072219056,0.5000685152339641,0.44522013166531893,0.00842389711738028,0.7210690551820307,2.99
242,41.16,-1.3671,0.0938172869886188,1419.0,1157.0,1101.0,1473.0,1585.0,1701.0,1871.0,1778.0,1948.0,679.0,16.0,2987.0,2175.0,-5271629778.6720295,-830860534.1246293,3549618320.610689,2835443037.9746833,3186813186.813179,4018912529.5508275,-1860000000.0000021,5329153605.01568,-15783582089.552238,-1547619047.6190472,12368859283.930067,-1379310344.8275862,8.93514938540724e+16,6.499226787441126e+16,-6814649643473343.0,8895446806037866.0,2.285987205323205e+16,-1.3898138367732458e+17,1.4378307210031381e+17,-6.618412443438226e+17,1.7706421693946755e+17,3.2484776684288308e+16,-5.723634316718427e+16,1.0,0.7788363227738028,0.6986927275034903,0.8583265964638924,0.89597553337779,0.9357660253028353,0.9981845399967505,0.9158555276150914,0.9818206077874787,0.3246121661352058,0.006002928285832684,1.0,1.01
243,41.117,-1.8386,0.0916256157635468,1141.0,977.0,1058.0,1844.0,2011.0,2197.0,2324.0,2216.0,2354.0,909.0,13.0,3010.0,2300.0,-3299798792.7565374,1201780415.4302673,7500000000.000005,4227848101.2658224,5109890109.890098,3002364066.1938534,-2160000000.0000024,4326018808.777434,-17972636815.9204,-2091503267.9738557,12477102414.654463,-1206047222.6940718,9.057503436995578e+16,9.34453944298181e+16,-3.1222823461204052e+16,2.233017743352595e+16,-5.789906713451206e+16,-1.2204170369252613e+17,1.2972037617554888e+17,-6.990174177021274e+17,1.9752653666600176e+17,3.4007016065892424e+16,-5.6965652112192104e+16,1.0,0.7417043742495659,0.679845005064221,0.9565018370845485,0.9724721927316744,1.0,1.0,0.9368867511899894,0.9842710956901561,0.36981336298284717,0.004623556617969159,1.0,2.39
244,41.1782,0.064,0.1351556567957479,1565.0,1556.0,1810.0,2278.0,2045.0,2481.0,2916.0,2990.0,3144.0,639.0,13.0,3382.0,2444.0,-181086519.11468804,3768545994.065283,4465648854.961835,-5898734177.215189,11978021978.02195,10283687943.262411,1480000000.0000017,4827586206.896558,-31156716417.910446,-1461251167.1335196,14025811823.480442,-1593341260.4042807,7.946946706599534e+16,1.0342772416862794e+16,-9.889678465817778e+16,4.5257610519587686e+17,-4.654763831756963e+16,-2.0812501047901677e+17,6.695172413793119e+16,-1.1280345650409733e+18,3.6934658272110605e+17,3.6150940687707656e+16,-6.502561650243437e+16,1.0,0.882873774693811,0.8915538165503333,0.9311386881982358,0.7855187422655705,0.9028485712845808,1.0,0.9786612122752582,1.0,0.2016060548160414,0.003932631283728462,1.0,1.01
245,42.6161,-3.1975,0.1470528248011421,1524.0,1666.0,1799.0,2091.0,2351.0,2699.0,2985.0,2812.0,3173.0,1655.0,22.0,3752.0,2898.0,2857142857.1428556,1973293768.5459945,2786259541.9847345,6582278481.012658,9560439560.439537,6761229314.420803,-3460000000.000004,11316614420.06271,-18880597014.925373,-3811858076.563958,15528726061.615332,-1450653983.353151,-1.7783683875188342e+16,1.2061806727577748e+16,3.622155476171685e+16,7.539648302346528e+16,-7.690138038512987e+16,-2.4163662681845878e+17,2.955322884012546e+17,-9.466210481187498e+17,1.8742212609902256e+17,4.514608809098806e+16,-7.068850976256659e+16,1.0,0.9588483529441428,0.8875020216987202,0.8440855716198881,0.8882018329342077,0.962798020805997,1.0,0.9071628757068045,1.0,0.5115679786867275,0.0061688273036085055,1.0,3.84
246,42.3324,-4.7988,0.1473394106423574,1384.0,1280.0,1505.0,2011.0,2260.0,2653.0,2848.0,2706.0,2885.0,1224.0,17.0,3403.0,2646.0,-2092555331.9919505,3338278931.750743,4828244274.809163,6303797468.35443,10796703296.70327,4609929078.014184,-2840000000.0000033,5611285266.457687,-20659203980.099503,-2817460317.4603167,14096586178.184856,-1285884151.520299,1.0927231918999376e+17,2.210631072786974e+16,1.4079706045279276e+16,1.1374445135060354e+17,-1.699663246892602e+17,-1.7612125479938976e+17,1.6902570532915402e+17,-8.235263086695054e+17,2.2191223460994013e+17,3.948190125033886e+16,-6.404025949086247e+16,1.0,0.8010316137807585,0.7971100370515257,0.8596976972195686,0.9006758942005278,0.9951556098882336,1.0,0.9391276214070178,0.9939004693353178,0.4140158780876553,0.00524277387585531,1.0,1.39
247,43.1314,-5.0262,0.0068059141046702,8159.0,8147.0,7830.0,8464.0,8477.0,8676.0,9022.0,8580.0,9149.0,3687.0,68.0,5320.0,3734.0,-241448692.15291736,-4703264094.955491,6049618320.610691,329113924.0506329,5467032967.032954,8179669030.732861,-8840000000.00001,17836990595.611305,-67935323383.08457,-8447712418.300652,21865112406.328075,-2694071683.3701377,-8.977495780286864e+16,1.5953831477101165e+17,-5.458496561603113e+16,1.3007389982233725e+17,7.452296878296429e+16,-4.0235624186129715e+17,5.335398119122268e+17,-2.688787272059435e+18,7.398956587659692e+17,7.075822788195313e+16,-1.022447297656046e+17,1.0,0.9833299559544844,0.9259543997753494,0.9704119734533954,0.9608605882003387,0.9732279073430841,1.0,0.9429054716808467,1.0,0.4178594333579935,0.009591810284791152,0.8696997841431026,7.09
248,43.1296,-5.0249,0.0115167851016907,7960.0,7937.0,7560.0,8068.0,8095.0,8311.0,8558.0,8256.0,8705.0,3614.0,71.0,5325.0,3813.0,-462776659.9597583,-5593471810.089023,4847328244.274813,683544303.7974683,5934065934.06592,5839243498.817966,-6040000000.000007,14075235109.717886,-63320895522.388054,-8270308123.249298,21873438800.999184,-2568370986.920333,-1.0323330281950226e+17,1.549080126760213e+17,-3.973076279081438e+16,1.3292459823464434e+17,-2605011957361351.5,-2.8083317964108685e+17,4.023047021943583e+17,-2.42621099160207e+18,6.847087984967506e+17,7.036355491187786e+16,-1.0175607738517707e+17,1.0,0.9862395512089953,0.9257072571796413,0.9660259068438051,0.9612328893938792,0.9794081565917272,0.9997180618544885,0.954596136798069,1.0,0.42967668526734865,0.010373585587331964,0.8925743466585502,6.95
249,43.1153,-5.0218,0.0164755998245943,7615.0,7596.0,7307.0,7850.0,7905.0,8159.0,8486.0,8113.0,8654.0,3297.0,31.0,4657.0,2844.0,-382293762.5754525,-4287833827.893176,5181297709.923668,1392405063.2911391,6978021978.021961,7730496453.900709,-7460000000.000009,16959247648.902842,-66629353233.83084,-7623716153.127916,19258950874.271454,-3079667063.020214,-7.858229507681533e+16,1.4049156584297994e+17,-3.615355578847835e+16,1.414080231577423e+17,2.0672375710954564e+16,-3.591133913451706e+17,4.8838495297805754e+17,-2.6203323160731597e+18,7.339009587152105e+17,6.275132359336919e+16,-9.300007467648494e+16,1.0,0.981106053122226,0.9231961402387259,0.9592720644234324,0.9541975060592732,0.973898561840218,1.0,0.9446282176059997,1.0,0.39699929567321063,0.0048105711246850735,0.8622658605764079,6.86
250,41.3327,-5.4139,0.1402905198776758,1685.0,1573.0,1797.0,2249.0,2173.0,2617.0,2758.0,2983.0,3104.0,1094.0,17.0,3254.0,2339.0,-2253521126.760562,3323442136.498517,4312977099.236644,-1924050632.9113922,12197802197.802168,3333333333.333333,4500000000.000005,3793103448.2758665,-25000000000.0,-2514005602.2408957,13476269775.187353,-1554272125.0212333,1.122125405082309e+17,1.46815276370642e+16,-5.951362339835916e+16,3.575152615370521e+17,-2.4352936440848387e+17,2.7580772261623444e+16,-1.413793103448278e+16,-9.026051237704045e+17,2.7967654723580976e+17,3.732557277644315e+16,-6.257511199087675e+16,1.0,0.8492973912424899,0.8644594509406772,0.9250758884896585,0.8475128295227544,0.974176997767032,0.9750384506831399,0.9954168910090834,1.0,0.3506296224661482,0.0053027299501585854,1.0,0.79
251,41.6608,-5.3589,0.1635009310986964,1457.0,1594.0,1721.0,2246.0,2413.0,2777.0,3256.0,3124.0,3650.0,1286.0,19.0,4004.0,2560.0,2756539235.412473,1884272997.0326414,5009541984.732827,4227848101.2658224,9999999999.999975,11323877068.557919,-2640000000.000003,16489028213.166164,-29402985074.626865,-2957516339.8692803,16590341382.181526,-2452862238.831323,-1.7550628538829604e+16,4.6368976078637784e+16,-7458911101784402.0,1.461304278160545e+17,3.6370249136207144e+16,-3.3011529712902886e+17,3.825805642633238e+17,-1.43862110620041e+18,3.2892374048205946e+17,4.5629919986112984e+16,-7.928061457540741e+16,1.0,0.9268012226978677,0.8288325526636935,0.8537434680959644,0.8497355983111343,0.9158218732494243,1.0,0.8934553774465159,1.0,0.3486985320555436,0.004883723388323238,1.0,0.71
252,41.4602,-5.6378,0.1632945674685359,1602.0,1633.0,1902.0,2626.0,3076.0,3499.0,3893.0,3651.0,4125.0,1320.0,19.0,4509.0,3429.0,623742454.7283698,3991097922.8486657,6908396946.56489,11392405063.291138,11620879120.879093,9314420803.782505,-4840000000.000006,14858934169.279015,-34888059701.49254,-3036881419.2343597,18692756036.63615,-1834550704.943095,6.77536311493017e+16,4.328336830439503e+16,4.2786336991662696e+16,5784153356657100.0,-6.336423948067534e+16,-3.3461987715797894e+17,3.9397868338558086e+17,-1.5594668925006776e+18,3.9615893385893254e+17,5.072277650763423e+16,-8.545922873263638e+16,1.0,0.8431468876180748,0.7955444995998727,0.8479790082367946,0.9146984771282451,0.9697741830331675,1.0,0.9049143149050937,1.0,0.3168339828769671,0.004332110138550203,1.0,0.36
253,41.2312,-5.1262,0.12158203125,1531.0,1382.0,1411.0,1799.0,1873.0,2056.0,2234.0,2297.0,2425.0,1018.0,17.0,3085.0,2371.0,-2997987927.5653906,430267062.31454015,3702290076.3358803,1873417721.5189872,5027472527.472515,4208037825.0591016,1260000000.0000014,4012539184.952983,-17500000000.0,-2336601307.189542,12772689425.478777,-1212841854.9346018,6.897897363943518e+16,4.854633551960447e+16,-1.7451072087947464e+16,7.984948875831715e+16,-2.2511942373994824e+16,-6.969356560423404e+16,5.505078369905969e+16,-6.74374269120784e+17,1.885994862289858e+17,3.5269119357302324e+16,-5.8224526562920024e+16,1.0,0.8445942716858084,0.7931090425368962,0.8990093794784506,0.8984197752694555,0.9510221905762395,0.992229074841648,0.9743701294510808,1.0,0.40787765414261024,0.005916455906767843,1.0,0.4
254,41.2093,-5.2794,0.1757431629013079,1340.0,1199.0,1236.0,1733.0,1927.0,2158.0,2447.0,2472.0,2878.0,994.0,15.0,2711.0,1422.0,-2837022132.796779,548961424.3323444,4742366412.213743,4911392405.063291,6346153846.153831,6832151300.236406,500000000.00000054,12727272727.272743,-23432835820.89552,-2285247432.3062553,11223980016.652798,-2189570239.5107865,6.812844179334249e+16,6.221669121485757e+16,1612843443220873.0,3.632307445798835e+16,1.335157840886194e+16,-1.4969624823253914e+17,2.4454545454545514e+17,-1.133545722513113e+18,2.630297063257371e+17,3.1534144371986576e+16,-5.584325668677599e+16,1.0,0.788227666249272,0.6995790390243941,0.806524577226532,0.8404991270403339,0.8897696171671927,0.9486292730777292,0.8950882480283644,1.0,0.3475434918349177,0.005425826179227378,1.0,0.45
255,41.3988,-4.8907,0.1157894736842105,1405.0,1189.0,1065.0,1218.0,1237.0,1330.0,1437.0,1537.0,1532.0,691.0,17.0,2176.0,1555.0,-4346076458.752513,-1839762611.275965,1459923664.1221383,481012658.22784805,2554945054.945049,2529550827.4231677,2000000000.0000021,-156739811.9122259,-10460199004.975124,-1573295985.0606906,8988343047.460455,-1054866655.3422797,5.042885004982991e+16,4.8956769664660296e+16,-9340753873037126.0,5.250461763841014e+16,-697643613238490.1,-1.2518932090382164e+16,-4.313479623824461e+16,-3.229924511931947e+17,1.1053361965067704e+17,2.4653685883569428e+16,-4.1811863875115496e+16,1.0,0.8270021086691958,0.7185749949396127,0.7852483998176771,0.7843466495241701,0.8306918899705941,0.8821764680070548,0.9248749024998225,0.9103605621995547,0.39809054920350007,0.008424810544390798,1.0,3.29
256,41.4768,-4.6181,0.1892925430210325,1660.0,1959.0,2072.0,2332.0,2529.0,3193.0,3571.0,3421.0,3857.0,1128.0,15.0,3965.0,3163.0,6016096579.476858,1676557863.5014842,2480916030.534353,4987341772.151898,18241758241.758198,8936170212.765957,-3000000000.0000033,13667711598.746098,-33942786069.651737,-2598039215.686274,16444629475.437147,-1362323764.2262614,-8.731466229326704e+16,1.193409743372209e+16,2.391627616047278e+16,3.3555484733180506e+17,-2.556480227745115e+17,-2.8217896484080285e+17,3.333542319749224e+17,-1.4924920899184292e+18,3.898600354970828e+17,4.445067388217418e+16,-7.413386028169618e+16,1.0,1.0,0.8880754916592674,0.8000340232492203,0.8069201475794208,0.9570785734722719,1.0,0.913337542854479,1.0,0.29157887202414207,0.0038164394206566823,1.0,1.87
